"","UF","SG_UF","SG_UE","cd_mun_ibge","nm_mun_ibge","cd_mun_tse","nm_mun_tse"
"3467","35","SP","BR","3517307","GUAIMBÊ",64475,"Guaimbê"
"3468","35","SP","BR","3517406","GUAÍRA",64491,"Guaíra"
"3469","35","SP","BR","3517505","GUAPIAÇU",64513,"Guapiaçu"
"3470","35","SP","BR","3517604","GUAPIARA",64530,"Guapiara"
"3471","35","SP","BR","3517703","GUARÁ",64556,"Guará"
"3472","35","SP","BR","3517802","GUARAÇAÍ",64572,"Guaraçaí"
"3473","35","SP","BR","3517901","GUARACI",64599,"Guaraci"
"3474","35","SP","BR","3518008","GUARANI D OESTE",64610,"Guarani d'Oeste"
"3475","35","SP","BR","3518107","GUARANTÃ",64637,"Guarantã"
"3476","35","SP","BR","3518206","GUARARAPES",64653,"Guararapes"
"3477","35","SP","BR","3518305","GUARAREMA",64670,"Guararema"
"3478","35","SP","BR","3518404","GUARATINGUETÁ",64696,"Guaratinguetá"
"3479","35","SP","BR","3518503","GUAREÍ",64718,"Guareí"
"3480","35","SP","BR","3518602","GUARIBA",64734,"Guariba"
"3481","35","SP","BR","3518701","GUARUJÁ",64750,"Guarujá"
"3482","35","SP","BR","3518800","GUARULHOS",64777,"Guarulhos"
"3483","35","SP","BR","3518859","GUATAPARÁ",61107,"Guatapará"
"3484","35","SP","BR","3518909","GUZOLÂNDIA",64793,"Guzolândia"
"3485","35","SP","BR","3519006","HERCULÂNDIA",64815,"Herculândia"
"3486","35","SP","BR","3519055","HOLAMBRA",61743,"Holambra"
"3487","35","SP","BR","3519071","HORTOLÂNDIA",61727,"Hortolândia"
"3488","35","SP","BR","3519105","IACANGA",64831,"Iacanga"
"3489","35","SP","BR","3519204","IACRI",64858,"Iacri"
"3490","35","SP","BR","3519253","IARAS",61085,"Iaras"
"3491","35","SP","BR","3519303","IBATÉ",64874,"Ibaté"
"3492","35","SP","BR","3519402","IBIRÁ",64890,"Ibirá"
"3493","35","SP","BR","3519501","IBIRAREMA",64912,"Ibirarema"
"3494","35","SP","BR","3519600","IBITINGA",64939,"Ibitinga"
"3495","35","SP","BR","3519709","IBIÚNA",64955,"Ibiúna"
"3496","35","SP","BR","3519808","ICÉM",64971,"Icém"
"3497","35","SP","BR","3519907","IEPÊ",64998,"Iepê"
"3498","35","SP","BR","3520004","IGARAÇU DO TIETÊ",65013,"Igaraçu do Tietê"
"3499","35","SP","BR","3520103","IGARAPAVA",65030,"Igarapava"
"3500","35","SP","BR","3520202","IGARATÁ",65056,"Igaratá"
"3501","35","SP","BR","3520301","IGUAPE",65072,"Iguape"
"3502","35","SP","BR","3520426","ILHA COMPRIDA",62006,"Ilha Comprida"
"3503","35","SP","BR","3520442","ILHA SOLTEIRA",61204,"Ilha Solteira"
"3504","35","SP","BR","3520400","ILHABELA",65099,"Ilhabela"
"3505","35","SP","BR","3520509","INDAIATUBA",65110,"Indaiatuba"
"3506","35","SP","BR","3520608","INDIANA",65137,"Indiana"
"3507","35","SP","BR","3520707","INDIAPORÃ",65153,"Indiaporã"
"3508","35","SP","BR","3520806","INÚBIA PAULISTA",65170,"Inúbia Paulista"
"3509","35","SP","BR","3520905","IPAUSSU",65196,"Ipaussu"
"3510","35","SP","BR","3521002","IPERÓ",65218,"Iperó"
"3511","35","SP","BR","3521101","IPEÚNA",65234,"Ipeúna"
"3512","35","SP","BR","3521150","IPIGUÁ",62243,"Ipiguá"
"3513","35","SP","BR","3521200","IPORANGA",65250,"Iporanga"
"3514","35","SP","BR","3521309","IPUÃ",65277,"Ipuã"
"3515","35","SP","BR","3521408","IRACEMÁPOLIS",65293,"Iracemápolis"
"3516","35","SP","BR","3521507","IRAPUÃ",65315,"Irapuã"
"3517","35","SP","BR","3521606","IRAPURU",65331,"Irapuru"
"3518","35","SP","BR","3521705","ITABERÁ",65358,"Itaberá"
"3519","35","SP","BR","3521804","ITAÍ",65374,"Itaí"
"3520","35","SP","BR","3521903","ITAJOBI",65390,"Itajobi"
"3521","35","SP","BR","3522000","ITAJU",65412,"Itaju"
"3522","35","SP","BR","3522109","ITANHAÉM",65439,"Itanhaém"
"3523","35","SP","BR","3522158","ITAOCA",61603,"Itaoca"
"3524","35","SP","BR","3522208","ITAPECERICA DA SERRA",65455,"Itapecerica da Serra"
"3525","35","SP","BR","3522307","ITAPETININGA",65471,"Itapetininga"
"3526","35","SP","BR","3522406","ITAPEVA",65498,"Itapeva"
"3527","35","SP","BR","3522505","ITAPEVI",65510,"Itapevi"
"3528","35","SP","BR","3522604","ITAPIRA",65536,"Itapira"
"3529","35","SP","BR","3522653","ITAPIRAPUÃ PAULISTA",61948,"Itapirapuã Paulista"
"3530","35","SP","BR","3522703","ITÁPOLIS",65552,"Itápolis"
"3531","35","SP","BR","3522802","ITAPORANGA",65579,"Itaporanga"
"3532","35","SP","BR","3522901","ITAPUÍ",65595,"Itapuí"
"3533","35","SP","BR","3523008","ITAPURA",65617,"Itapura"
"3534","35","SP","BR","3523107","ITAQUAQUECETUBA",65633,"Itaquaquecetuba"
"3535","35","SP","BR","3523206","ITARARÉ",65650,"Itararé"
"3536","35","SP","BR","3523305","ITARIRI",65676,"Itariri"
"3537","35","SP","BR","3523404","ITATIBA",65692,"Itatiba"
"3538","35","SP","BR","3523503","ITATINGA",65714,"Itatinga"
"3539","35","SP","BR","3523602","ITIRAPINA",65730,"Itirapina"
"3540","35","SP","BR","3523701","ITIRAPUÃ",65757,"Itirapuã"
"3541","35","SP","BR","3523800","ITOBI",65773,"Itobi"
"3542","35","SP","BR","3523909","ITU",65790,"Itu"
"3543","35","SP","BR","3524006","ITUPEVA",65811,"Itupeva"
"3544","35","SP","BR","3524105","ITUVERAVA",65838,"Ituverava"
"3545","35","SP","BR","3524204","JABORANDI",65854,"Jaborandi"
"3546","35","SP","BR","3524303","JABOTICABAL",65870,"Jaboticabal"
"3547","35","SP","BR","3524402","JACAREÍ",65897,"Jacareí"
"3548","35","SP","BR","3524501","JACI",65919,"Jaci"
"3549","35","SP","BR","3524600","JACUPIRANGA",65935,"Jacupiranga"
"3550","35","SP","BR","3524709","JAGUARIÚNA",65951,"Jaguariúna"
"3551","35","SP","BR","3524808","JALES",65978,"Jales"
"3552","35","SP","BR","3524907","JAMBEIRO",65994,"Jambeiro"
"3553","35","SP","BR","3525003","JANDIRA",66010,"Jandira"
"3554","35","SP","BR","3525102","JARDINÓPOLIS",66036,"Jardinópolis"
"3555","35","SP","BR","3525201","JARINU",66052,"Jarinu"
"3556","35","SP","BR","3525300","JAÚ",66079,"Jaú"
"3557","35","SP","BR","3525409","JERIQUARA",66095,"Jeriquara"
"3558","35","SP","BR","3525508","JOANÓPOLIS",66117,"Joanópolis"
"3559","35","SP","BR","3525607","JOÃO RAMALHO",66133,"João Ramalho"
"3560","35","SP","BR","3525706","JOSÉ BONIFÁCIO",66150,"José Bonifácio"
"3561","35","SP","BR","3525805","JÚLIO MESQUITA",66176,"Júlio Mesquita"
"3562","35","SP","BR","3525854","JUMIRIM",62324,"Jumirim"
"3563","35","SP","BR","3525904","JUNDIAÍ",66192,"Jundiaí"
"3564","35","SP","BR","3526001","JUNQUEIRÓPOLIS",66214,"Junqueirópolis"
"3565","35","SP","BR","3526100","JUQUIÁ",66230,"Juquiá"
"3566","35","SP","BR","3526209","JUQUITIBA",66257,"Juquitiba"
"3567","35","SP","BR","3526308","LAGOINHA",66273,"Lagoinha"
"3568","35","SP","BR","3526407","LARANJAL PAULISTA",66290,"Laranjal Paulista"
"3569","35","SP","BR","3526506","LAVÍNIA",66311,"Lavínia"
"3570","35","SP","BR","3526605","LAVRINHAS",66338,"Lavrinhas"
"3571","35","SP","BR","3526704","LEME",66354,"Leme"
"3572","35","SP","BR","3526803","LENÇÓIS PAULISTA",66370,"Lençóis Paulista"
"3573","35","SP","BR","3526902","LIMEIRA",66397,"Limeira"
"3574","35","SP","BR","3527009","LINDÓIA",66419,"Lindóia"
"3575","35","SP","BR","3527108","LINS",66435,"Lins"
"3576","35","SP","BR","3527207","LORENA",66451,"Lorena"
"3577","35","SP","BR","3527256","LOURDES",62022,"Lourdes"
"3578","35","SP","BR","3527306","LOUVEIRA",66478,"Louveira"
"3579","35","SP","BR","3527405","LUCÉLIA",66494,"Lucélia"
"3580","35","SP","BR","3527504","LUCIANÓPOLIS",66516,"Lucianópolis"
"3581","35","SP","BR","3527603","LUÍS ANTÔNIO",66532,"Luís Antônio"
"3582","35","SP","BR","3527702","LUIZIÂNIA",66559,"Luiziânia"
"3583","35","SP","BR","3527801","LUPÉRCIO",66575,"Lupércio"
"3584","35","SP","BR","3527900","LUTÉCIA",66591,"Lutécia"
"3585","35","SP","BR","3528007","MACATUBA",66613,"Macatuba"
"3586","35","SP","BR","3528106","MACAUBAL",66630,"Macaubal"
"3587","35","SP","BR","3528205","MACEDÔNIA",66656,"Macedônia"
"3588","35","SP","BR","3528304","MAGDA",66672,"Magda"
"3589","35","SP","BR","3528403","MAIRINQUE",66699,"Mairinque"
"3590","35","SP","BR","3528502","MAIRIPORÃ",66710,"Mairiporã"
"3591","35","SP","BR","3528601","MANDURI",66737,"Manduri"
"3592","35","SP","BR","3528700","MARABÁ PAULISTA",66753,"Marabá Paulista"
"3593","35","SP","BR","3528809","MARACAÍ",66770,"Maracaí"
"3594","35","SP","BR","3528858","MARAPOAMA",61867,"Marapoama"
"3595","35","SP","BR","3528908","MARIÁPOLIS",66796,"Mariápolis"
"3596","35","SP","BR","3529005","MARÍLIA",66818,"Marília"
"3597","35","SP","BR","3529104","MARINÓPOLIS",66834,"Marinópolis"
"3598","35","SP","BR","3529203","MARTINÓPOLIS",66850,"Martinópolis"
"3599","35","SP","BR","3529302","MATÃO",66877,"Matão"
"3600","35","SP","BR","3529401","MAUÁ",66893,"Mauá"
"3601","35","SP","BR","3529500","MENDONÇA",66915,"Mendonça"
"3602","35","SP","BR","3529609","MERIDIANO",66931,"Meridiano"
"3603","35","SP","BR","3529658","MESÓPOLIS",61964,"Mesópolis"
"3604","35","SP","BR","3529708","MIGUELÓPOLIS",66958,"Miguelópolis"
"3605","35","SP","BR","3529807","MINEIROS DO TIETÊ",66974,"Mineiros do Tietê"
"3606","35","SP","BR","3530003","MIRA ESTRELA",67016,"Mira Estrela"
"3607","35","SP","BR","3529906","MIRACATU",66990,"Miracatu"
"3608","35","SP","BR","3530102","MIRANDÓPOLIS",67032,"Mirandópolis"
"3609","35","SP","BR","3530201","MIRANTE DO PARANAPANEMA",67059,"Mirante do Paranapanema"
"3610","35","SP","BR","3530300","MIRASSOL",67075,"Mirassol"
"3611","35","SP","BR","3530409","MIRASSOLÂNDIA",67091,"Mirassolândia"
"3612","35","SP","BR","3530508","MOCOCA",67113,"Mococa"
"3613","35","SP","BR","3530607","MOGI DAS CRUZES",67130,"Mogi das Cruzes"
"3614","35","SP","BR","3530706","MOGI GUAÇU",67156,"Mogi Guaçu"
"3615","35","SP","BR","3530805","MOGI MIRIM",67172,"Mogi Mirim"
"3616","35","SP","BR","3530904","MOMBUCA",67199,"Mombuca"
"3617","35","SP","BR","3531001","MONÇÕES",67210,"Monções"
"3618","35","SP","BR","3531100","MONGAGUÁ",67237,"Mongaguá"
"3619","35","SP","BR","3531209","MONTE ALEGRE DO SUL",67253,"Monte Alegre do Sul"
"3620","35","SP","BR","3531308","MONTE ALTO",67270,"Monte Alto"
"3621","35","SP","BR","3531407","MONTE APRAZÍVEL",67296,"Monte Aprazível"
"3622","35","SP","BR","3531506","MONTE AZUL PAULISTA",67318,"Monte Azul Paulista"
"3623","35","SP","BR","3531605","MONTE CASTELO",67334,"Monte Castelo"
"3624","35","SP","BR","3531803","MONTE MOR",67377,"Monte Mor"
"3625","35","SP","BR","3531704","MONTEIRO LOBATO",67350,"Monteiro Lobato"
"3626","35","SP","BR","3531902","MORRO AGUDO",67393,"Morro Agudo"
"3627","35","SP","BR","3532009","MORUNGABA",67415,"Morungaba"
"3628","35","SP","BR","3532058","MOTUCA",61069,"Motuca"
"3629","35","SP","BR","3532108","MURUTINGA DO SUL",67431,"Murutinga do Sul"
"3630","35","SP","BR","3532157","NANTES",62340,"Nantes"
"3631","35","SP","BR","3532207","NARANDIBA",67458,"Narandiba"
"3632","35","SP","BR","3532306","NATIVIDADE DA SERRA",67474,"Natividade da Serra"
"3633","35","SP","BR","3532405","NAZARÉ PAULISTA",67490,"Nazaré Paulista"
"3634","35","SP","BR","3532504","NEVES PAULISTA",67512,"Neves Paulista"
"3635","35","SP","BR","3532603","NHANDEARA",67539,"Nhandeara"
"3636","35","SP","BR","3532702","NIPOÃ",67555,"Nipoã"
"3637","35","SP","BR","3532801","NOVA ALIANÇA",67571,"Nova Aliança"
"3638","35","SP","BR","3532827","NOVA CAMPINA",61980,"Nova Campina"
"3639","35","SP","BR","3532843","NOVA CANAÃ PAULISTA",61425,"Nova Canaã Paulista"
"3640","35","SP","BR","3532868","NOVA CASTILHO",62367,"Nova Castilho"
"3641","35","SP","BR","3532900","NOVA EUROPA",67598,"Nova Europa"
"3642","35","SP","BR","3533007","NOVA GRANADA",67610,"Nova Granada"
"3643","35","SP","BR","3533106","NOVA GUATAPORANGA",67636,"Nova Guataporanga"
"3644","35","SP","BR","3533205","NOVA INDEPENDÊNCIA",67652,"Nova Independência"
"3645","35","SP","BR","3533304","NOVA LUZITÂNIA",67679,"Nova Luzitânia"
"3646","35","SP","BR","3533403","NOVA ODESSA",67695,"Nova Odessa"
"3647","35","SP","BR","3533254","NOVAIS",61409,"Novais"
"3648","35","SP","BR","3533502","NOVO HORIZONTE",67717,"Novo Horizonte"
"3649","35","SP","BR","3533601","NUPORANGA",67733,"Nuporanga"
"3650","35","SP","BR","3533700","OCAUÇU",67750,"Ocauçu"
"3651","35","SP","BR","3533809","ÓLEO",67776,"Óleo"
"3652","35","SP","BR","3533908","OLÍMPIA",67792,"Olímpia"
"3653","35","SP","BR","3534005","ONDA VERDE",67814,"Onda Verde"
"3654","35","SP","BR","3534104","ORIENTE",67830,"Oriente"
"3655","35","SP","BR","3534203","ORINDIÚVA",67857,"Orindiúva"
"3656","35","SP","BR","3534302","ORLÂNDIA",67873,"Orlândia"
"3657","35","SP","BR","3534401","OSASCO",67890,"Osasco"
"3658","35","SP","BR","3534500","OSCAR BRESSANE",67911,"Oscar Bressane"
"3659","35","SP","BR","3534609","OSVALDO CRUZ",67938,"Osvaldo Cruz"
"3660","35","SP","BR","3534708","OURINHOS",67954,"Ourinhos"
"3661","35","SP","BR","3534807","OURO VERDE",67970,"Ouro Verde"
"3662","35","SP","BR","3534757","OUROESTE",62383,"Ouroeste"
"3663","35","SP","BR","3534906","PACAEMBU",67997,"Pacaembu"
"3664","35","SP","BR","3535002","PALESTINA",68012,"Palestina"
"3665","35","SP","BR","3535101","PALMARES PAULISTA",68039,"Palmares Paulista"
"3666","35","SP","BR","3535200","PALMEIRA D OESTE",68055,"Palmeira d'Oeste"
"3667","35","SP","BR","3535309","PALMITAL",68071,"Palmital"
"3668","35","SP","BR","3535408","PANORAMA",68098,"Panorama"
"3669","35","SP","BR","3535507","PARAGUAÇU PAULISTA",68110,"Paraguaçu Paulista"
"3670","35","SP","BR","3535606","PARAIBUNA",68136,"Paraibuna"
"3671","35","SP","BR","3535705","PARAÍSO",68152,"Paraíso"
"3672","35","SP","BR","3535804","PARANAPANEMA",68179,"Paranapanema"
"3673","35","SP","BR","3535903","PARANAPUÃ",68195,"Paranapuã"
"3674","35","SP","BR","3536000","PARAPUÃ",68217,"Parapuã"
"3675","35","SP","BR","3536109","PARDINHO",68233,"Pardinho"
"3676","35","SP","BR","3536208","PARIQUERA-AÇU",68250,"Pariquera-Açu"
"3677","35","SP","BR","3536257","PARISI",61824,"Parisi"
"3678","35","SP","BR","3536307","PATROCÍNIO PAULISTA",68276,"Patrocínio Paulista"
"3679","35","SP","BR","3536406","PAULICÉIA",68292,"Paulicéia"
"3680","35","SP","BR","3536505","PAULÍNIA",68314,"Paulínia"
"3681","35","SP","BR","3536570","PAULISTÂNIA",62405,"Paulistânia"
"3682","35","SP","BR","3536604","PAULO DE FARIA",68330,"Paulo de Faria"
"3683","35","SP","BR","3536703","PEDERNEIRAS",68357,"Pederneiras"
"3684","35","SP","BR","3536802","PEDRA BELA",68373,"Pedra Bela"
"3685","35","SP","BR","3536901","PEDRANÓPOLIS",68390,"Pedranópolis"
"3686","35","SP","BR","3537008","PEDREGULHO",68411,"Pedregulho"
"3687","35","SP","BR","3537107","PEDREIRA",68438,"Pedreira"
"3688","35","SP","BR","3537156","PEDRINHAS PAULISTA",61247,"Pedrinhas Paulista"
"3689","35","SP","BR","3537206","PEDRO DE TOLEDO",68454,"Pedro de Toledo"
"3690","35","SP","BR","3537305","PENÁPOLIS",68470,"Penápolis"
"3691","35","SP","BR","3537404","PEREIRA BARRETO",68497,"Pereira Barreto"
"3692","35","SP","BR","3537503","PEREIRAS",68519,"Pereiras"
"3693","35","SP","BR","3537602","PERUÍBE",68535,"Peruíbe"
"3694","35","SP","BR","3537701","PIACATU",68551,"Piacatu"
"3695","35","SP","BR","3537800","PIEDADE",68578,"Piedade"
"3696","35","SP","BR","3537909","PILAR DO SUL",68594,"Pilar do Sul"
"3697","35","SP","BR","3538006","PINDAMONHANGABA",68616,"Pindamonhangaba"
"3698","35","SP","BR","3538105","PINDORAMA",68632,"Pindorama"
"3699","35","SP","BR","3538204","PINHALZINHO",68675,"Pinhalzinho"
"3700","35","SP","BR","3538303","PIQUEROBI",68691,"Piquerobi"
"3701","35","SP","BR","3538501","PIQUETE",68713,"Piquete"
"3702","35","SP","BR","3538600","PIRACAIA",68730,"Piracaia"
"3703","35","SP","BR","3538709","PIRACICABA",68756,"Piracicaba"
"3704","35","SP","BR","3538808","PIRAJU",68772,"Piraju"
"3705","35","SP","BR","3538907","PIRAJUÍ",68799,"Pirajuí"
"3706","35","SP","BR","3539004","PIRANGI",68810,"Pirangi"
"3707","35","SP","BR","3539103","PIRAPORA DO BOM JESUS",68837,"Pirapora do Bom Jesus"
"3708","35","SP","BR","3539202","PIRAPOZINHO",68853,"Pirapozinho"
"3709","35","SP","BR","3539301","PIRASSUNUNGA",68870,"Pirassununga"
"3710","35","SP","BR","3539400","PIRATININGA",68896,"Piratininga"
"3711","35","SP","BR","3539509","PITANGUEIRAS",68918,"Pitangueiras"
"3712","35","SP","BR","3539608","PLANALTO",68934,"Planalto"
"3713","35","SP","BR","3539707","PLATINA",68950,"Platina"
"3714","35","SP","BR","3539806","POÁ",68977,"Poá"
"3715","35","SP","BR","3539905","POLONI",68993,"Poloni"
"3716","35","SP","BR","3540002","POMPÉIA",69019,"Pompéia"
"3717","35","SP","BR","3540101","PONGAÍ",69035,"Pongaí"
"3718","35","SP","BR","3540200","PONTAL",69051,"Pontal"
"3719","35","SP","BR","3540259","PONTALINDA",61808,"Pontalinda"
"3720","35","SP","BR","3540309","PONTES GESTAL",69078,"Pontes Gestal"
"3721","35","SP","BR","3540408","POPULINA",69094,"Populina"
"3722","35","SP","BR","3540507","PORANGABA",69116,"Porangaba"
"3723","35","SP","BR","3540606","PORTO FELIZ",69132,"Porto Feliz"
"3724","35","SP","BR","3540705","PORTO FERREIRA",69159,"Porto Ferreira"
"3725","35","SP","BR","3540754","POTIM",61565,"Potim"
"3726","35","SP","BR","3540804","POTIRENDABA",69175,"Potirendaba"
"3727","35","SP","BR","3540853","PRACINHA",62120,"Pracinha"
"3728","35","SP","BR","3540903","PRADÓPOLIS",69191,"Pradópolis"
"3729","35","SP","BR","3541000","PRAIA GRANDE",69213,"Praia Grande"
"3730","35","SP","BR","3541059","PRATÂNIA",62146,"Pratânia"
"3731","35","SP","BR","3541109","PRESIDENTE ALVES",69230,"Presidente Alves"
"3732","35","SP","BR","3541208","PRESIDENTE BERNARDES",69256,"Presidente Bernardes"
"3733","35","SP","BR","3541307","PRESIDENTE EPITÁCIO",69272,"Presidente Epitácio"
"3734","35","SP","BR","3541406","PRESIDENTE PRUDENTE",69299,"Presidente Prudente"
"3735","35","SP","BR","3541505","PRESIDENTE VENCESLAU",69310,"Presidente Venceslau"
"3736","35","SP","BR","3541604","PROMISSÃO",69337,"Promissão"
"3737","35","SP","BR","3541653","QUADRA",62162,"Quadra"
"3738","35","SP","BR","3541703","QUATÁ",69353,"Quatá"
"3739","35","SP","BR","3541802","QUEIROZ",69370,"Queiroz"
"3740","35","SP","BR","3541901","QUELUZ",69396,"Queluz"
"3741","35","SP","BR","3542008","QUINTANA",69418,"Quintana"
"3742","35","SP","BR","3542107","RAFARD",69434,"Rafard"
"3743","35","SP","BR","3542206","RANCHARIA",69450,"Rancharia"
"3744","35","SP","BR","3542305","REDENÇÃO DA SERRA",69477,"Redenção da Serra"
"3745","35","SP","BR","3542404","REGENTE FEIJÓ",69493,"Regente Feijó"
"3746","35","SP","BR","3542503","REGINÓPOLIS",69515,"Reginópolis"
"3747","35","SP","BR","3542602","REGISTRO",69531,"Registro"
"3748","35","SP","BR","3542701","RESTINGA",69558,"Restinga"
"3749","35","SP","BR","3542800","RIBEIRA",69574,"Ribeira"
"3750","35","SP","BR","3542909","RIBEIRÃO BONITO",69590,"Ribeirão Bonito"
"3751","35","SP","BR","3543006","RIBEIRÃO BRANCO",69612,"Ribeirão Branco"
"3752","35","SP","BR","3543105","RIBEIRÃO CORRENTE",69639,"Ribeirão Corrente"
"3753","35","SP","BR","3543204","RIBEIRÃO DO SUL",69655,"Ribeirão do Sul"
"3754","35","SP","BR","3543238","RIBEIRÃO DOS ÍNDIOS",62421,"Ribeirão dos Índios"
"3755","35","SP","BR","3543253","RIBEIRÃO GRANDE",61700,"Ribeirão Grande"
"3756","35","SP","BR","3543303","RIBEIRÃO PIRES",69671,"Ribeirão Pires"
"3757","35","SP","BR","3543402","RIBEIRÃO PRETO",69698,"Ribeirão Preto"
"3758","35","SP","BR","3543600","RIFAINA",69736,"Rifaina"
"3759","35","SP","BR","3543709","RINCÃO",69752,"Rincão"
"3760","35","SP","BR","3543808","RINÓPOLIS",69779,"Rinópolis"
"3761","35","SP","BR","3543907","RIO CLARO",69795,"Rio Claro"
"3762","35","SP","BR","3544004","RIO DAS PEDRAS",69817,"Rio das Pedras"
"3763","35","SP","BR","3544103","RIO GRANDE DA SERRA",69833,"Rio Grande da Serra"
"3764","35","SP","BR","3544202","RIOLÂNDIA",69850,"Riolândia"
"3765","35","SP","BR","3543501","RIVERSUL",69710,"Riversul"
"3766","35","SP","BR","3544251","ROSANA",61166,"Rosana"
"3767","35","SP","BR","3544301","ROSEIRA",69876,"Roseira"
"3768","35","SP","BR","3544400","RUBIÁCEA",69892,"Rubiácea"
"3769","35","SP","BR","3544509","RUBINÉIA",69914,"Rubinéia"
"3770","35","SP","BR","3544608","SABINO",69930,"Sabino"
"3771","35","SP","BR","3544707","SAGRES",69957,"Sagres"
"3772","35","SP","BR","3544806","SALES",69973,"Sales"
"3773","35","SP","BR","3544905","SALES OLIVEIRA",69990,"Sales Oliveira"
"3774","35","SP","BR","3545001","SALESÓPOLIS",70017,"Salesópolis"
"3775","35","SP","BR","3545100","SALMOURÃO",70033,"Salmourão"
"3776","35","SP","BR","3545159","SALTINHO",61441,"Saltinho"
"3777","35","SP","BR","3545209","SALTO",70050,"Salto"
"3778","35","SP","BR","3545308","SALTO DE PIRAPORA",70076,"Salto de Pirapora"
"3779","35","SP","BR","3545407","SALTO GRANDE",70092,"Salto Grande"
"3780","35","SP","BR","3545506","SANDOVALINA",70114,"Sandovalina"
"3781","35","SP","BR","3545605","SANTA ADÉLIA",70130,"Santa Adélia"
"3782","35","SP","BR","3545704","SANTA ALBERTINA",70157,"Santa Albertina"
"3783","35","SP","BR","3545803","SANTA BÁRBARA D OESTE",70173,"Santa Bárbara d'Oeste"
"3784","35","SP","BR","3546009","SANTA BRANCA",70211,"Santa Branca"
"3785","35","SP","BR","3546108","SANTA CLARA D OESTE",70238,"Santa Clara d'Oeste"
"3786","35","SP","BR","3546207","SANTA CRUZ DA CONCEIÇÃO",70254,"Santa Cruz da Conceição"
"3787","35","SP","BR","3546256","SANTA CRUZ DA ESPERANÇA",62189,"Santa Cruz da Esperança"
"3788","35","SP","BR","3546306","SANTA CRUZ DAS PALMEIRAS",70270,"Santa Cruz das Palmeiras"
"3789","35","SP","BR","3546405","SANTA CRUZ DO RIO PARDO",70297,"Santa Cruz do Rio Pardo"
"3790","35","SP","BR","3546504","SANTA ERNESTINA",70319,"Santa Ernestina"
"3791","35","SP","BR","3546603","SANTA FÉ DO SUL",70335,"Santa Fé do Sul"
"3792","35","SP","BR","3546702","SANTA GERTRUDES",70351,"Santa Gertrudes"
